id_supplier,address,blacklisted,contact_person,date_added,email,industry,is_preferred_supplier,last_updated,name,phone_number,rating,reliability_score,status,tax_id,total_contract_value,under_review
96031.0,Unit 9944 Box 9927 DPO AP 37030,,Lisa Stewart,2021-10-23,geraldunderwood@example.com,Plumbing,,2024-04-15,Garcia-Boyd,+1-881-641-2950x2730,B,52.0,Inactive,936911777,48489.96,0
83616.0,"91302 Joshua Parkways Harrismouth, DE 64351",0.0,Mark Scott,2023-05-13,dphillips@example.net,Plumbing,1,2025-01-26,Simmons-Gonzalez,001-372-360-8392x796,B,,Inactive,###invalid###,37898.96,1
18762.0,"85383 Johnson Burg Apt. 946 Deckerborough, AR 43450",1.0,William Lewis,###invalid###,gibsonjessica@example.org,Consulting,1,2025-04-07,###invalid###,(694)480-0717,B,61.0,Inactive,387727103,27692.3,0
3843.0,"7385 Ewing Extension Suite 754 Lake Michelleside, MO 66642",1.0,Brenda Cunningham,2020-12-31,powersjoe@example.org,Construction,0,2024-02-09,Hunter LLC,564.345.0936,C,84.0,Active,602851684,63448.73,###invalid###
,"7664 Terry Center Apt. 639 East Amandaville, WV 59346",0.0,###invalid###,###invalid###,harrisonrandy@example.net,Electrical,0,2024-04-13,Pham PLC,940-379-7007,B,71.0,Inactive,271361025,84963.55,0
33073.0,,0.0,James Barber,2024-04-26,jeffrey75@example.com,Consulting,0,2020-04-04,Harmon-Robertson,+1-347-592-0260x816,B,98.0,Pending,186689001,48545.53,1
57487.0,"4090 Sandra Run Smithton, KY 61300",0.0,Evelyn Jones,2023-11-01,otravis@example.com,Consulting,0,2025-02-05,"King, Chung and Kelly",548-505-6264,A,89.0,Active,74607923,52541.27,1
7216.0,"8021 Justin Trace Apt. 342 East Patrick, NV 22703",###invalid###,Sarah White,2023-09-17,harristina@example.org,Electrical,1,2022-10-11,Ross Group,001-757-616-0135x077,,60.0,Active,792847452,96880.86,1
75719.0,"213 Mason Ridge Suite 452 Gloverton, NC 99673",1.0,Marcus Delgado,,brownchristopher@example.net,Plumbing,0,2022-11-11,Mckenzie Inc,607-278-8626x8817,B,94.0,Inactive,903876625,27647.33,1
91938.0,"131 Shelby Alley Apt. 306 Rayhaven, FM 90247",0.0,Jared Parks,2022-01-18,qhubbard@example.org,Plumbing,0,2023-07-10,Martin-Jones,(412)686-9512x7822,A,,Active,166229434,69465.3,0
93599.0,"31896 Jarvis Square Suite 357 Port Lesliefurt, KS 19487",0.0,Tony Miller,2022-04-26,,Construction,1,2023-03-12,Grant Inc,5573143252,B,91.0,Active,970649052,48846.55,0
75989.0,"6945 King Valleys Tamarabury, MA 19064",0.0,Benjamin Hodges,2022-08-20,allenbonnie@example.org,Construction,1,2023-08-06,West-Mccoy,001-967-582-6553,B,58.0,Pending,353834327,42528.77,1
21343.0,"75235 Brown Spur Port Samanthahaven, TN 01761",0.0,Jeffrey Dillon,2020-01-11,warnerroy@example.com,,,2020-11-05,Patel Group,291-201-3248x282,A,55.0,Pending,648436940,67908.56,1
,"043 Gonzales Wells Suite 309 Brandonburgh, UT 42824",1.0,Shawn Parker,2020-08-23,urodriguez@example.org,Plumbing,1,2025-02-23,"Coleman, Johnson and Simpson",984-336-3903x233,C,100.0,Active,709547478,65417.43,0
1779.0,"20372 Teresa Heights Jorgeport, ID 46948",0.0,Jeffrey Newton,,amanda84@example.org,Plumbing,0,,Finley-Grant,7538530350,C,77.0,,749967668,14048.55,0
,"024 Parker Trafficway North Jamestown, IN 86391",,Melissa Ramirez,2023-06-06,erica31@example.com,Plumbing,0,2025-01-17,Walsh-Jones,957.829.2627x5388,B,52.0,Active,311152017,78467.22,1
35125.0,"6615 Khan Square Apt. 346 New Sharon, CA 56363",1.0,Ryan Cox,2024-08-01,,Construction,0,2022-07-21,Johnson-Nelson,001-640-762-2157x8991,C,96.0,Inactive,545080089,89368.56,0
42707.0,"3269 Grimes Ways Suite 809 South Jessicabury, PR 98644",1.0,Ann Nguyen,2022-06-24,weaverdonald@example.net,Consulting,1,2020-11-01,"Clark, Watson and Gaines",(972)438-9957,C,85.0,Active,496772786,33489.23,1
27320.0,"5926 Meyer Locks Suite 745 West Alexanderville, PW 14876",1.0,Jesse Davila,2024-02-13,tanya79@example.com,Plumbing,1,2023-10-10,"Gonzalez, Duncan and West",233-223-4694x1346,A,77.0,Active,724905186,87891.5,1
52920.0,"2393 Hancock Extensions Suite 984 New Timothy, NC 17739",1.0,Dana Hughes,2025-01-12,cscott@example.org,Construction,0,2024-03-05,Cross-Gomez,+1-373-903-5093x5881,B,54.0,Active,607722793,85072.59,1
36198.0,"5016 Obrien Turnpike Jonesland, SD 89309",1.0,Lindsay Valdez,2023-12-29,michael95@example.com,Construction,###invalid###,2021-08-02,"Franco, Gross and Webb",001-251-815-2783x06480,C,###invalid###,Pending,763434471,25940.47,0
49933.0,"359 Barron Knolls Apt. 623 Lopezport, TX 09721",1.0,Anna Beck,2022-06-03,smallbradley@example.com,Plumbing,1,2020-09-01,Potts PLC,(587)516-0251x962,B,54.0,Pending,210646330,16257.68,0
87486.0,"84169 Hoffman Grove Emilytown, FL 19364",1.0,Steven Cowan,2025-03-20,larsonkimberly@example.com,Electrical,0,2025-04-20,Holmes and Sons,236.463.5942,C,74.0,Active,652656577,37536.47,0
2782.0,"11257 Miller Squares Suite 180 Jamestown, IN 48869",0.0,Rachel Young,2020-06-22,robertsjeffrey@example.net,Consulting,0,2021-06-08,"Yoder, Perry and Green",410-578-8374x243,C,57.0,Pending,442418444,68913.95,###invalid###
78957.0,"97592 Thomas Ranch Port Albertborough, KS 53844",,Tina Medina,,jill42@example.net,Electrical,,2023-05-24,"Adams, Calhoun and Spears",286-668-9060,C,66.0,Inactive,653324400,59951.26,1
66873.0,"820 Heather Spurs Suite 769 New Stacy, SC 37193",1.0,Derek Brewer,2023-12-09,swarren@example.org,Plumbing,1,2023-10-30,###invalid###,001-793-422-5424x3949,A,68.0,Active,993107295,80026.15,1
7496.0,"46224 Michael Shoal Rickeyfort, NE 23473",1.0,Lance Hayes,2020-06-28,,Electrical,0,2024-12-13,"Alvarez, Romero and Johnson",521.436.9108,B,68.0,Inactive,413858730,38126.8,0
27024.0,"22006 Paul Village Suite 269 Whiteberg, TN 13995",0.0,Emily Davis,2024-06-05,dominique81@example.com,Construction,0,2022-07-12,Parker and Sons,(827)988-0333x105,B,53.0,Active,670188101,28082.28,1
32986.0,"6869 Michael Crescent Hensonburgh, GA 82324",0.0,Jennifer Lee,2020-12-08,jacquelinesmith@example.org,Construction,0,2023-09-25,Gregory-Smith,001-364-754-8085x40761,B,85.0,Active,148649632,91506.57,1
35748.0,"05502 Kenneth Roads Georgebury, IL 77198",1.0,Craig Hamilton,2025-02-10,greendavid@example.org,Construction,1,2024-05-16,Smith-Harris,(688)843-3978,C,56.0,Pending,817118074,99717.75,0
10916.0,"0371 Amy Shoals New David, VI 60151",1.0,William Pruitt,2021-03-30,philip24@example.com,Electrical,1,2023-12-29,"Guerra, Hubbard and Leonard",(876)705-4554x9337,A,93.0,Inactive,64031658,30240.78,0
87276.0,"092 Benjamin Green Suite 276 West Sherriport, MO 06104",1.0,Kenneth Hudson,2024-01-23,antonioreeves@example.com,Construction,1,2023-07-24,###invalid###,(408)940-2979,A,64.0,Pending,738912773,53078.15,1
7900.0,,1.0,Raven Bell,2024-08-11,burtonian@example.net,Plumbing,1,2021-01-13,Schwartz Ltd,270-574-7238x8537,B,72.0,Pending,525662128,37529.82,0
53536.0,,0.0,Daniel Michael,2021-08-29,sharon78@example.org,,1,2024-03-23,"Kramer, Brown and Roberts",(970)460-3179x261,A,93.0,,327325062,81042.58,1
63949.0,"075 Michelle Ridge Suite 677 West Susanside, FM 23280",###invalid###,Michelle Sims,2025-03-31,griffinbeth@example.com,Plumbing,1,2021-11-02,Mcgee-Davila,838-764-7641x5837,C,58.0,Inactive,288306115,,1
25526.0,"90319 White Fall North Elizabethmouth, GA 63892",1.0,Clayton Foster,2020-12-08,vincent55@example.org,Consulting,1,2024-06-15,Clark Inc,(545)627-2507x32514,B,###invalid###,Active,889961189,98138.49,1
27170.0,"04066 Faulkner Run East Travisfurt, HI 59806",1.0,Heather Brown,2022-01-14,paulmiller@example.com,Plumbing,0,2020-06-04,Mitchell-Gardner,242.240.4180x3023,A,74.0,Inactive,265777054,94921.97,1
35165.0,"1540 Lisa Squares Apt. 952 North Jamiebury, IN 57015",0.0,###invalid###,2023-05-05,yherman@example.org,Electrical,1,2022-01-17,"Robertson, Spencer and Rogers",###invalid###,C,89.0,Pending,806390488,18274.41,
28388.0,"21618 Erik Neck Saratown, SC 71970",0.0,Brenda Buchanan,2021-10-24,kfritz@example.net,Plumbing,1,2022-07-30,Smith-Roth,+1-618-819-7149,A,100.0,Pending,819467686,27066.25,0
77829.0,"1671 Peterson Mill Suite 988 West Kimberlyshire, MS 71459",0.0,Mr. Wesley Wallace,2024-12-04,jamesnatasha@example.org,Electrical,0,2022-10-17,"Mitchell, Hall and Jacobson",(922)322-5192x7873,###invalid###,67.0,Pending,650822856,15400.57,1
###invalid###,"26573 Frances Hollow Sullivanville, NH 15507",0.0,Jessica Randall,2020-04-11,crystalmassey@example.org,Plumbing,###invalid###,2023-03-03,Clark Inc,656-513-7847,A,54.0,Inactive,548442175,,###invalid###
61342.0,"9076 James Groves Apt. 307 Jasonland, PA 26985",0.0,Michelle Taylor,2022-01-29,uchurch@example.org,Construction,1,2022-08-11,"Martinez, Nunez and Cunningham",+1-706-376-9676,C,51.0,Active,927184921,60935.38,1
22846.0,"667 Mosley Plain West Bianca, DC 60698",0.0,Matthew Johnson,2021-10-01,simpsonbecky@example.org,Plumbing,1,2023-09-25,,(501)532-9681,B,54.0,Active,159067510,28615.37,0
44800.0,"PSC 2716, Box 9235 APO AA 30080",0.0,Lindsey Massey,2021-04-16,,Electrical,0,2023-12-24,###invalid###,7127850664,A,73.0,Inactive,484586819,###invalid###,###invalid###
80086.0,"3096 Matthew Extensions Apt. 170 West Jenniferland, MP 74716",1.0,Alexander Alexander,2021-01-31,uneal@example.net,Plumbing,0,,"Bond, Espinoza and Grant",+1-327-292-3319x70448,B,76.0,Pending,809889341,62850.91,1
41366.0,"421 Wilkins Alley Suite 176 Hullstad, VI 01329",1.0,Laura Miller,2022-10-31,jonathon23@example.com,Construction,0,2021-12-13,Clark and Sons,001-820-982-4078x31705,C,,Active,702621121,52063.6,0
83431.0,"93627 Brandon Islands Suite 010 Mooreview, MN 08696",0.0,Brandon Garcia,2022-09-03,leemeghan@example.com,Plumbing,0,2023-08-03,"Garcia, Meyer and Huffman",6554457643,A,,Inactive,147489412,89384.09,1
13763.0,###invalid###,0.0,Larry Mann,2023-11-30,barrywilliam@example.com,Plumbing,1,2022-10-01,Humphrey LLC,668.993.9091x7235,A,75.0,Pending,295844391,23157.64,1
91345.0,"58143 Roberts Way Sarahhaven, SC 20093",1.0,Kimberly Lopez,2022-05-22,bhoward@example.org,Plumbing,0,2021-09-24,Sanders and Sons,+1-621-940-7503x78997,###invalid###,52.0,,57809993,46297.1,0
43321.0,"3752 Lozano Shoal Suite 193 Martinmouth, TX 58975",1.0,Peter Mills,2022-08-08,zachary73@example.org,Construction,0,2020-09-05,Colon-Padilla,###invalid###,A,75.0,Inactive,120131534,84971.41,1
8309.0,"98968 Edwards Centers Apt. 680 Ashleyville, WY 84021",1.0,Nathan Miranda,2021-01-15,kevinowen@example.com,Electrical,0,2022-10-06,"Lee, Stevens and Hughes",271-638-2777x31592,###invalid###,81.0,###invalid###,281626356,96545.34,1
16256.0,"608 Melinda Lodge Lake Jamesstad, KS 60164",1.0,Gabriel Lee,2022-08-24,hobbsashley@example.com,Plumbing,1,2022-04-17,Alvarez PLC,001-399-412-9734,A,51.0,Inactive,840461404,99643.21,1
7658.0,"47268 Smith Trafficway Apt. 343 New David, VT 97889",1.0,Casey Wells,2021-10-14,antonio93@example.org,Electrical,1,2022-01-17,Griffin-Young,931.929.7833x2220,A,51.0,Pending,438057992,59662.9,0
86706.0,"765 Brian Squares Whitneyhaven, PW 68770",1.0,Jennifer Thomas,2020-03-06,parker94@example.com,,,2024-09-24,Martin Group,217.487.9674x520,C,80.0,Inactive,209861469,29164.3,1
63399.0,"256 Steve Lakes Suite 817 Elizabethville, IA 14653",1.0,Mrs. Jennifer Ryan,2024-10-28,jordanbates@example.net,Electrical,###invalid###,2025-03-17,Schwartz-Barron,648-551-7050x002,C,52.0,Inactive,184362559,,1
37329.0,"95126 Sharon Pike Apt. 750 Juliestad, PW 70546",0.0,Sara Lucas,2023-11-01,mikescott@example.com,Plumbing,1,2023-04-23,Stuart-Brooks,477.491.6519x474,C,51.0,Inactive,119193736,13465.64,0
64769.0,"3245 Hardy Curve Suite 720 Williamville, VI 67620",0.0,Melissa Ramos,2024-08-29,shannon75@example.net,Construction,1,2021-11-21,Shannon Inc,(486)804-6049x88211,A,73.0,Inactive,965551990,82635.2,1
58081.0,"146 Ashley Mountain North Parkerside, OK 30133",1.0,Jessica Mccarty,2021-08-11,nlopez@example.org,Plumbing,0,2024-08-03,Thompson Group,+1-681-890-2573x875,B,###invalid###,Inactive,963691424,71328.6,1
2196.0,"3313 Nichole Pike Dorseyville, MN 03129",1.0,Tina Lopez,2022-05-22,edwin09@example.org,Consulting,0,2022-09-05,Powers-Oliver,,A,86.0,Active,846453143,18092.01,1
37488.0,"1189 Kevin Row East Tyler, MD 24634",,Melissa Smith,2024-03-18,shannon28@example.net,Consulting,0,2020-06-09,Williamson Group,001-708-941-1548,###invalid###,92.0,Pending,744419710,89985.03,0
86382.0,"11706 Wendy Path Apt. 021 East Kristihaven, GU 48312",1.0,Craig Gonzalez,2022-05-26,,Plumbing,0,2020-08-11,"Mack, Preston and Todd",+1-356-495-5335,C,99.0,Active,620605888,56525.17,0
339.0,"679 Julie Crescent Christopherton, MS 91069",1.0,Tracey Sharp,2025-01-11,kkelly@example.org,Electrical,1,2024-02-08,Hernandez LLC,(846)764-6872x1096,C,54.0,Pending,79750707,12874.96,1
49320.0,"9643 Robert Orchard Apt. 775 Kimberlychester, UT 81933",1.0,###invalid###,2020-12-10,awolfe@example.org,Plumbing,1,2024-04-09,"Nolan, Valentine and Jensen",2866800795,B,67.0,Active,88221706,21535.19,0
65960.0,Unit 0051 Box 5624 DPO AE 84498,0.0,Stephanie Ward DVM,2024-03-30,elizabeth86@example.net,Electrical,0,2020-05-07,Hanson Inc,###invalid###,,62.0,Pending,###invalid###,93379.32,0
30294.0,"836 Frank Roads Chadstad, OR 65687",0.0,Daniel Sanchez,2023-03-10,kruiz@example.com,Plumbing,0,2020-11-05,Jennings Inc,684-894-9693x768,A,91.0,Inactive,263824390,47800.96,0
11022.0,"PSC 8071, Box 4879 APO AP 12832",0.0,Dominique Hall,2022-10-03,robinsontammy@example.com,Construction,1,2021-09-21,"Nguyen, Franklin and Ross",340-423-5062x589,C,56.0,Pending,829261358,41784.52,1
26080.0,"078 Berger Estates Davismouth, CT 72046",###invalid###,Theresa Thompson,2022-12-26,qjohnson@example.com,Construction,1,2021-12-25,Thompson-Dudley,(849)535-4663x137,C,86.0,Inactive,44255097,66428.3,1
71495.0,"211 Chen Well Apt. 557 Lisaville, MD 29635",1.0,Christy Richmond,2020-07-25,ruth79@example.org,Construction,1,2021-02-07,Drake-Gomez,001-858-496-3804x153,B,83.0,Active,804614985,96810.74,1
50928.0,"6393 Holloway Estates West Cody, FL 34834",1.0,Angel Mccarty,2020-08-22,###invalid###,###invalid###,0,2020-06-09,"Mendoza, Murphy and Guerrero",+1-352-557-9772x9773,B,71.0,Inactive,897176947,97693.04,1
86788.0,"751 Sullivan Freeway Lake Gina, ND 56373",1.0,Stephanie Baird,2021-05-29,inewton@example.com,Consulting,0,2024-05-11,"Jackson, Elliott and Bradley",331.570.3222x4392,B,60.0,Pending,###invalid###,87921.96,1
95676.0,"6977 Campbell Place New Jeffreyshire, OH 03575",1.0,Sarah Stone,2024-11-29,garciamartin@example.com,Electrical,1,2022-11-17,Hill Ltd,281-541-7472,A,80.0,Active,916257076,57884.66,0
76710.0,"594 Hodges Squares Johntown, MD 27872",0.0,Jonathan Castro,2020-08-21,rterry@example.com,Consulting,1,2022-12-07,"Lopez, Hines and Ellis",317.533.1859,C,80.0,Pending,693844991,43084.86,1
28058.0,"534 Lacey Streets Apt. 822 North Williamshire, ID 15892",0.0,Marissa Martinez,2021-06-23,umcneil@example.net,Electrical,1,2025-03-20,Evans-Arnold,+1-827-952-0109x29583,A,,Active,141842584,16666.75,0
###invalid###,"4091 Shelly Gardens Amandaborough, FL 12816",1.0,Colleen Beck,2021-10-21,calvinscott@example.net,Electrical,1,,Howard-Brown,303.832.5009x708,C,85.0,Pending,439151087,26353.72,1
23911.0,"831 Ross Mews Kellystad, NE 46825",1.0,Monique Ward,2023-12-13,joanneholloway@example.net,Plumbing,0,2024-04-04,"Jones, Russell and Robinson",553.947.0272,C,92.0,Inactive,274736763,43061.5,1
7561.0,"916 Cook Club Apt. 906 New Nicolemouth, NE 58220",0.0,Michele Casey,2025-01-08,perezmichele@example.net,Consulting,1,2022-09-07,Gordon Inc,(383)617-7022,C,69.0,Inactive,532523525,87258.46,0
36922.0,"2302 Pena Isle South Lynn, AZ 48501",1.0,Jason Stewart,###invalid###,,Electrical,0,2022-01-11,"Harris, Fletcher and Garcia",520.973.1678x23403,C,67.0,Inactive,24787522,38171.72,1
30086.0,"37677 Lawson Valley New Stephen, ND 30320",1.0,Jennifer White,2024-02-26,bayala@example.com,Construction,0,2021-07-21,Henderson and Sons,5094156411,C,75.0,Inactive,704281489,78984.47,1
31140.0,"6691 Lisa Summit North Zacharytown, CA 10099",0.0,Richard Contreras,2021-01-13,jlawrence@example.com,Construction,1,2021-12-18,Gibson-Wright,+1-201-776-6004,A,,Active,717175273,57361.21,1
51808.0,"77677 Pace Motorway North Chris, DE 75471",0.0,Rebecca Hernandez,2022-05-20,sarahsmith@example.net,Construction,1,2020-02-21,"Curry, Hall and Garcia",270.846.1622x596,B,58.0,Inactive,439064091,24318.67,0
4449.0,"8942 Jones Crescent Suite 074 Simpsonmouth, PW 59155",0.0,John Garcia,2020-03-27,whitekendra@example.com,Plumbing,0,2023-06-16,,843-874-8636,B,72.0,Inactive,743335475,97899.98,1
19807.0,"84351 Joshua Cove Apt. 924 Griffinton, MN 49812",0.0,Ryan Tran,2023-11-23,jessica57@example.org,Construction,0,2024-10-17,Reyes-Pena,001-454-252-2079,A,72.0,Inactive,515251704,65580.81,1
75458.0,"705 Lauren Fork Apt. 529 Smithport, FM 70340",,Theresa Tyler,2023-01-26,donald29@example.net,Construction,1,2021-12-31,"Baker, Sheppard and Todd",001-627-315-7214,,67.0,Inactive,29397165,83284.72,0
12663.0,"4255 Lisa Crest Robertport, MS 79247",0.0,Kendra Jones,2020-03-16,kellyaustin@example.com,Plumbing,0,2024-11-04,Kirby PLC,+1-523-511-8051x34928,,79.0,Inactive,552195756,91273.92,
88948.0,"253 Miller Shore Wilsonmouth, IA 57846",0.0,Robert Scott,2020-06-22,walkermary@example.org,,0,2022-01-26,Sanchez-Clark,8024492827,C,84.0,Pending,20602499,87297.01,1
45432.0,"2543 Ruth View Apt. 474 North Jessica, KY 16387",0.0,Christian Roberts,2024-02-05,jeremy32@example.net,Plumbing,1,2021-04-01,"Henderson, Clark and Butler",+1-792-437-1908,B,66.0,Active,624220475,11824.46,
29015.0,"5171 Alan Fork Apt. 905 Simonstad, AK 95887",1.0,Aaron Cox,2021-03-29,andradelinda@example.com,Plumbing,1,,Jacobs and Sons,(851)583-2005,C,93.0,Active,847837584,73772.44,0
59517.0,"3572 Foster Haven Suite 456 North Craig, LA 35995",0.0,Meghan Hunt,2021-03-01,maria01@example.net,Electrical,1,2024-02-18,Foster-Gates,(946)533-1799x04236,A,74.0,Pending,494359265,14494.33,1
11930.0,"324 Mcneil Landing Apt. 300 Greenstad, PA 32602",1.0,Kathryn Watts,2023-04-10,karensmith@example.com,Consulting,1,2024-07-13,Wright-Martin,978.708.1611x6641,A,88.0,Pending,108942583,22842.7,0
29018.0,"7891 Miller Shoal Suite 703 East Juliafurt, FL 41982",0.0,Anna Mcclain,2022-03-15,stephaniepineda@example.org,Electrical,1,2020-02-03,Ruiz LLC,(258)613-6767,B,88.0,Pending,,31924.53,
72616.0,Unit 5239 Box 4475 DPO AP 07876,0.0,Angela Harper,2023-03-15,timothy81@example.com,,0,2020-02-01,Brock Inc,224-768-1515x303,A,97.0,,377397275,79817.43,0
52575.0,"322 Chavez Greens Reneebury, CT 64023",1.0,Theresa Perez,2022-02-05,joanjohnson@example.net,Consulting,0,2024-08-21,Abbott-Wells,458.268.1915,C,94.0,Inactive,756330769,15268.92,0
69018.0,"2867 Carroll Row Suite 410 Cynthiaville, NV 87406",1.0,April Harrington,2025-05-04,joseph60@example.org,Consulting,0,2021-04-05,"Rosales, Lowe and Mitchell",787.224.0490,A,84.0,Inactive,848426322,43576.77,0
28968.0,"56486 Young River East Justin, MS 47641",0.0,Shannon Richardson,2023-02-20,scottevans@example.org,Electrical,0,2024-05-30,Chavez-Barton,327.400.1825,C,50.0,Inactive,736749944,85682.04,1
47812.0,"71629 Rhodes Track Suite 412 Meganshire, MA 37943",###invalid###,Nicole Joyce,2023-10-21,hjohnson@example.org,Electrical,,2022-10-23,"Logan, Avila and Murphy",323.450.6832,A,74.0,,479502754,70957.18,0
25283.0,"40701 Devin Ranch Apt. 936 Waltersview, PW 83145",0.0,,2022-04-03,clarkkenneth@example.org,Construction,1,2024-04-21,Faulkner-Wade,001-586-405-6626,,62.0,Active,283103089,42389.37,0
90701.0,"1244 Lisa Knolls Cindyhaven, PW 86575",0.0,,2024-11-05,julialewis@example.com,Construction,0,2021-08-30,Webster Ltd,633-240-2868x633,C,,Inactive,,78797.49,###invalid###
24397.0,"441 Cuevas Key Apt. 571 North Bryan, TN 56079",1.0,Richard Cain,,piercebenjamin@example.com,Plumbing,1,2023-12-04,"Powell, Jackson and Rojas",(438)505-3991,B,76.0,Pending,,21202.62,1
84567.0,,0.0,Michael Johnson,2023-06-10,,Plumbing,0,2024-04-29,Salazar-Mendez,8303024323,A,73.0,,373716510,83729.27,1
5260.0,"04423 Ricardo Drives Suite 123 Caldwellport, PW 42049",0.0,Gabriella Edwards,2022-10-24,schapman@example.com,Construction,0,,,864.411.2906,A,82.0,Active,344457234,21399.04,1
9882.0,"0030 Campbell Well Frankport, MP 11940",1.0,Rachel Salas PhD,2022-02-20,cdavis@example.com,Plumbing,1,2024-05-20,"Barker, Simpson and Lopez",,B,100.0,Active,118729309,14689.34,0
61283.0,,,Tyler Harris,2020-12-16,zlong@example.org,Electrical,0,2024-12-29,"Rich, Brooks and Jones",001-426-339-7582x333,A,83.0,Inactive,453895521,97576.76,0
3853.0,"275 Terrell Street Evansstad, ME 53143",1.0,Laura Flores,2024-05-27,rebeccalong@example.com,Electrical,1,2022-07-13,Fox Group,518-872-1900x5169,B,65.0,Inactive,,91003.63,1
30427.0,"210 Jackson Way Stevenborough, MD 47746",0.0,Tina Taylor,2022-07-21,james14@example.net,Plumbing,1,2020-03-10,Castro-Herrera,451.930.9954x787,C,93.0,Pending,908403695,67582.06,0
86278.0,"217 Donald Ford Suite 002 Rebeccatown, WA 44055",0.0,Scott White,2024-10-05,xperez@example.com,Consulting,1,2023-12-28,,(584)702-4975x89561,B,77.0,Pending,268135953,31843.76,1
59625.0,"PSC 9952, Box 8715 APO AP 92169",0.0,Martha Harrison,2024-04-20,haysgail@example.net,Construction,1,2022-05-30,Zimmerman-Wright,596.920.1572x725,C,53.0,Inactive,747539319,65063.78,0
